Latitude,Longitude,Day_of_Week,Month,Season,Temperature,Wind_Speed,Weather_Code,Current_Speed,Free_Flow_Speed,Speed_Ratio,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,FRC,Hour,Minute
42.3601,-71.0589,4,2,0,6.9,7.7,51,80.0,80.0,1.0,106,106,1.0,0,11,20
52.52,13.405,4,2,0,4.7,3.3,0,21.0,21.0,1.0,67,67,1.0,2,11,20
41.9028,12.4964,4,2,0,7.4,2.6,2,20.0,28.0,0.714,19,13,1.0,4,11,20
41.3851,2.1734,4,2,0,14.1,32.6,3,11.0,11.0,1.0,408,408,1.0,7,11,20
52.3676,4.9041,4,2,0,8.1,11.5,3,30.0,30.0,1.0,99,99,1.0,1,11,20
50.8503,4.3517,4,2,0,10.6,9.7,3,16.0,16.0,1.0,353,353,1.0,4,11,20
48.2082,16.3738,4,2,0,2.8,1.9,0,18.0,18.0,1.0,113,113,1.0,5,11,20
47.3769,8.5417,4,2,0,5.7,3.6,3,22.0,22.0,1.0,25,25,1.0,3,11,20
59.3293,18.0686,4,2,0,1.5,10.4,0,23.0,23.0,1.0,13,13,1.0,4,11,20
59.9139,10.7522,4,2,0,1.5,6.8,0,51.0,61.2,0.833,0,0,0.52,3,11,20
60.1695,24.9354,4,2,0,2.0,16.9,3,17.0,17.0,1.0,120,120,1.0,5,11,20
38.7223,-9.1393,4,2,0,13.0,20.6,80,8.0,8.0,1.0,13,13,1.0,7,11,20
37.9838,23.7275,4,2,0,5.1,5.4,0,18.0,31.0,0.581,17,10,1.0,2,11,20
52.2297,21.0122,4,2,0,3.8,2.9,0,14.0,14.0,1.0,39,39,1.0,4,11,20
50.0755,14.4378,4,2,0,2.3,1.8,0,26.0,26.0,1.0,15,15,1.0,5,11,20
47.4979,19.0402,4,2,0,5.2,2.5,0,42.0,42.0,1.0,41,41,1.0,4,11,20
3.139,101.6869,4,2,0,30.0,2.9,3,57.0,81.0,0.704,261,183,1.0,3,11,20
-6.2088,106.8456,4,2,2,31.4,16.9,3,26.0,29.0,0.897,361,324,0.95,3,11,20
14.5995,120.9842,4,2,0,31.0,9.8,3,21.0,38.0,0.553,557,308,1.0,1,11,20
22.3193,114.1694,4,2,0,22.8,9.1,0,17.0,29.0,0.586,337,198,1.0,3,11,20
10.8231,106.6297,4,2,0,33.0,1.8,1,25.0,36.0,0.694,1830,1271,1.0,2,11,20
21.0285,105.8542,4,2,0,25.8,6.8,1,16.0,24.0,0.667,306,204,1.0,4,11,20
24.7136,46.6753,4,2,0,22.8,2.7,3,68.0,68.0,1.0,738,738,1.0,3,11,20
21.4858,39.1925,4,2,0,22.7,15.1,2,36.0,36.0,1.0,173,173,1.0,5,11,20
25.276987,51.520008,4,2,0,26.2,10.0,2,32.0,40.0,0.8,488,390,1.0,2,11,20
29.3759,47.9774,4,2,0,20.9,16.7,80,47.0,47.0,1.0,427,427,1.0,2,11,20
24.4539,54.3773,4,2,0,28.7,21.4,0,40.0,40.0,1.0,279,279,1.0,5,11,20
30.0444,31.2357,4,2,0,12.3,6.1,3,16.0,16.0,1.0,21,21,1.0,1,11,20
33.5731,-7.5898,4,2,0,12.8,8.8,1,31.0,31.0,1.0,225,225,1.0,4,11,20
6.5244,3.3792,4,2,0,28.6,7.3,3,24.0,24.0,1.0,383,383,1.0,6,11,20
-1.286389,36.817223,4,2,2,19.3,3.3,3,75.0,75.0,1.0,83,83,1.0,1,11,20
-34.6037,-58.3816,4,2,2,22.3,5.2,0,16.0,16.0,1.0,87,87,1.0,4,11,20
-33.4489,-70.6693,4,2,2,15.8,1.6,0,50.0,50.0,1.0,1392,1392,1.0,2,11,20
4.711,-74.0721,4,2,0,12.1,9.4,1,39.0,39.0,1.0,1836,1836,1.0,2,11,20
-12.0464,-77.0428,4,2,2,20.9,3.1,3,50.0,50.0,1.0,1076,1076,0.98,2,11,20
18.4655,-66.1057,4,2,0,25.2,5.7,2,37.0,37.0,1.0,102,102,1.0,4,11,20
-34.9011,-56.1645,4,2,2,19.0,5.6,2,30.0,30.0,1.0,791,791,1.0,3,11,20
64.1355,-21.8954,4,2,0,2.4,15.5,61,51.0,51.0,1.0,242,242,1.0,2,11,20
53.3498,-6.2603,4,2,0,10.7,8.3,3,27.0,27.0,1.0,32,32,1.0,1,11,20
55.9533,-3.1883,4,2,0,4.9,4.7,1,34.0,34.0,1.0,124,124,1.0,3,11,20
55.8642,-4.2518,4,2,0,4.7,18.7,2,30.0,30.0,1.0,1179,1179,1.0,5,11,20
52.4862,-1.8904,4,2,0,8.7,7.4,3,46.0,46.0,1.0,29,29,1.0,3,11,20
53.4808,-2.2426,4,2,0,10.9,7.8,3,22.0,22.0,1.0,5,5,1.0,7,11,20
-31.9505,115.8605,4,2,2,32.2,7.7,0,18.0,18.0,1.0,62,62,1.0,4,11,20
-34.9285,138.6007,4,2,2,22.5,14.1,1,13.0,21.0,0.619,93,58,1.0,3,11,20
-27.4698,153.0251,4,2,2,29.8,10.1,2,11.0,14.0,0.786,217,171,1.0,4,11,20
-12.4634,130.8456,4,2,2,30.6,12.1,3,27.0,27.0,1.0,29,29,1.0,4,11,20
-35.2809,149.13,4,2,2,26.5,13.5,2,21.0,40.0,0.525,71,37,1.0,2,11,20
21.3069,-157.8583,3,2,0,24.1,17.7,3,31.0,31.0,1.0,49,49,1.0,4,11,20
58.3019,-134.4197,3,2,0,2.9,3.9,3,23.0,23.0,1.0,33,33,1.0,3,11,20
44.6488,-63.5752,4,2,0,3.3,7.9,3,23.0,23.0,1.0,218,218,1.0,4,11,20
46.8139,-71.2082,4,2,0,6.1,10.4,3,18.0,18.0,1.0,123,123,1.0,6,11,20
49.8951,-97.1384,4,2,0,-5.0,24.6,2,28.0,35.0,0.8,100,80,1.0,2,11,20
51.0447,-114.0719,3,2,0,0.8,8.6,0,37.0,37.0,1.0,74,74,1.0,3,11,20
53.5461,-113.4938,3,2,0,-3.3,5.0,2,14.0,18.0,0.778,122,95,1.0,5,11,20
45.4215,-75.6972,4,2,0,-0.2,17.7,3,22.0,22.0,1.0,60,60,1.0,6,11,20
48.4284,-123.3656,3,2,0,7.0,18.4,51,21.0,21.0,1.0,34,34,1.0,4,11,20
-42.8821,147.3272,4,2,2,18.2,11.5,3,7.0,18.0,0.389,278,108,1.0,3,11,20
-43.5321,172.6362,4,2,2,16.0,21.1,2,26.0,28.0,0.929,483,449,0.92,4,11,20
-41.2865,174.7762,4,2,2,18.6,5.4,0,14.0,19.0,0.737,297,218,1.0,3,11,20
-36.8485,174.7633,4,2,2,21.1,10.5,2,10.0,11.0,0.909,500,454,1.0,4,11,20
-45.8788,170.5028,4,2,2,18.5,11.2,2,42.0,42.0,1.0,114,114,1.0,1,11,20
34.0522,-118.2437,3,2,0,11.9,1.9,0,21.0,28.0,0.75,210,157,1.0,4,11,31
41.8781,-87.6298,4,2,0,-0.6,10.8,0,18.0,18.0,1.0,77,77,1.0,4,11,31
29.7604,-95.3698,4,2,0,10.0,5.7,0,18.0,18.0,1.0,60,60,1.0,4,11,31
51.5074,-0.1278,4,2,0,9.6,9.4,3,13.0,13.0,1.0,175,175,1.0,3,11,31
19.076,72.8777,4,2,0,32.0,9.2,0,9.0,21.0,0.429,293,125,0.98,4,11,31
28.7041,77.1025,4,2,0,28.4,7.9,0,19.0,19.0,1.0,64,64,1.0,7,11,31
13.7563,100.5018,4,2,0,31.4,8.4,3,27.0,27.0,1.0,53,53,1.0,2,11,31
41.0082,28.9784,4,2,0,5.9,4.1,3,22.0,22.0,1.0,56,56,1.0,7,11,31
55.7558,37.6173,4,2,0,3.0,9.8,2,34.0,34.0,1.0,240,240,1.0,4,11,31
25.276987,55.296249,4,2,0,30.2,20.9,1,80.0,80.0,1.0,172,172,1.0,2,11,31
1.3521,103.8198,4,2,0,27.6,17.3,80,44.0,58.0,0.759,1598,1212,1.0,2,11,31
-37.8136,144.9631,4,2,2,17.9,10.6,3,11.0,14.0,0.786,40,31,1.0,5,11,31
-33.9249,18.4241,4,2,2,20.1,1.8,2,11.0,21.0,0.524,91,48,0.97,4,11,31
-26.2041,28.0473,4,2,2,15.6,2.3,0,9.0,18.0,0.5,40,20,1.0,4,11,31
-22.9068,-43.1729,4,2,2,23.0,2.5,2,36.0,36.0,1.0,147,147,1.0,3,11,31
-23.5505,-46.6333,4,2,2,17.0,6.0,2,19.0,19.0,1.0,348,348,1.0,6,11,31
19.4326,-99.1332,4,2,0,11.8,5.0,3,2.0,2.0,1.0,0,0,0.51,5,11,31
43.65107,-79.347015,4,2,0,-1.0,13.2,0,45.0,45.0,1.0,80,80,1.0,3,11,31
49.2827,-123.1207,3,2,0,6.3,20.6,55,24.0,24.0,1.0,51,51,1.0,2,11,31
37.7749,-122.4194,3,2,0,9.0,7.9,3,10.0,13.0,0.769,63,48,1.0,4,11,31
47.6062,-122.3321,3,2,0,6.4,21.5,3,14.0,14.0,1.0,50,50,1.0,4,11,31
25.7617,-80.1918,4,2,0,19.7,11.3,3,7.0,7.0,1.0,29,29,1.0,6,11,31
33.749,-84.388,4,2,0,3.0,17.7,0,78.0,78.0,1.0,22,22,1.0,0,11,31
42.3601,-71.0589,4,2,0,6.8,8.2,45,80.0,80.0,1.0,106,106,1.0,0,11,31
52.52,13.405,4,2,0,4.7,3.3,0,13.0,21.0,0.619,108,67,1.0,2,11,31
41.9028,12.4964,4,2,0,7.2,2.9,1,29.0,29.0,1.0,13,13,1.0,4,11,31
41.3851,2.1734,4,2,0,14.2,32.6,3,11.0,11.0,1.0,408,408,1.0,7,11,31
52.3676,4.9041,4,2,0,8.0,11.5,3,30.0,30.0,1.0,99,99,1.0,1,11,31
50.8503,4.3517,4,2,0,10.5,9.7,3,16.0,16.0,1.0,353,353,1.0,4,11,31
48.2082,16.3738,4,2,0,2.8,1.8,0,18.0,18.0,1.0,113,113,1.0,5,11,31
47.3769,8.5417,4,2,0,5.6,3.6,3,22.0,22.0,1.0,25,25,1.0,3,11,31
59.3293,18.0686,4,2,0,1.5,10.1,0,23.0,23.0,1.0,13,13,1.0,4,11,31
59.9139,10.7522,4,2,0,1.5,6.1,0,51.0,61.2,0.833,0,0,0.52,3,11,31
60.1695,24.9354,4,2,0,2.1,16.6,3,17.0,17.0,1.0,120,120,1.0,5,11,31
38.7223,-9.1393,4,2,0,13.1,23.4,80,8.0,8.0,1.0,13,13,1.0,7,11,31
37.9838,23.7275,4,2,0,5.1,5.4,0,31.0,31.0,1.0,10,10,1.0,2,11,31
52.2297,21.0122,4,2,0,4.2,1.8,0,11.0,14.0,0.786,50,39,1.0,4,11,31
50.0755,14.4378,4,2,0,2.3,1.8,0,26.0,26.0,1.0,15,15,1.0,5,11,31
47.4979,19.0402,4,2,0,5.4,2.9,0,42.0,42.0,1.0,41,41,1.0,4,11,31
3.139,101.6869,4,2,0,30.0,2.4,3,61.0,81.0,0.753,244,183,1.0,3,11,31
-6.2088,106.8456,4,2,2,31.5,16.9,3,21.0,29.0,0.724,447,324,0.95,3,11,31
14.5995,120.9842,4,2,0,31.0,9.6,3,23.0,38.0,0.605,509,308,1.0,1,11,31
22.3193,114.1694,4,2,0,22.5,9.7,1,16.0,28.0,0.571,359,205,1.0,3,11,31
10.8231,106.6297,4,2,0,33.2,1.1,3,24.0,35.0,0.686,1906,1307,1.0,2,11,31
21.0285,105.8542,4,2,0,25.9,6.6,3,15.0,25.0,0.6,327,196,1.0,4,11,31
24.7136,46.6753,4,2,0,23.0,3.6,3,68.0,68.0,1.0,738,738,1.0,3,11,31
21.4858,39.1925,4,2,0,23.0,15.5,2,36.0,36.0,1.0,173,173,1.0,5,11,31
25.276987,51.520008,4,2,0,26.6,10.0,2,31.0,40.0,0.775,503,390,1.0,2,11,31
29.3759,47.9774,4,2,0,21.0,17.6,3,47.0,47.0,1.0,427,427,1.0,2,11,31
24.4539,54.3773,4,2,0,29.1,21.8,0,40.0,40.0,1.0,279,279,1.0,5,11,31
30.0444,31.2357,4,2,0,12.5,6.9,2,16.0,16.0,1.0,21,21,1.0,1,11,31
33.5731,-7.5898,4,2,0,12.5,9.1,1,31.0,31.0,1.0,225,225,1.0,4,11,31
6.5244,3.3792,4,2,0,28.6,7.3,3,24.0,24.0,1.0,383,383,1.0,6,11,31
-1.286389,36.817223,4,2,2,19.5,4.1,3,75.0,75.0,1.0,83,83,1.0,1,11,31
-34.6037,-58.3816,4,2,2,22.2,5.1,1,16.0,16.0,1.0,87,87,1.0,4,11,31
-33.4489,-70.6693,4,2,2,15.8,1.5,0,50.0,50.0,1.0,1392,1392,1.0,2,11,31
4.711,-74.0721,4,2,0,12.1,9.4,1,39.0,39.0,1.0,1836,1836,1.0,2,11,31
-12.0464,-77.0428,4,2,2,20.9,3.1,3,50.0,50.0,1.0,1076,1076,0.98,2,11,31
18.4655,-66.1057,4,2,0,25.2,5.6,2,37.0,37.0,1.0,102,102,1.0,4,11,31
-34.9011,-56.1645,4,2,2,19.0,5.6,3,30.0,30.0,1.0,791,791,1.0,3,11,31
64.1355,-21.8954,4,2,0,2.5,16.9,3,51.0,51.0,1.0,242,242,1.0,2,11,31
53.3498,-6.2603,4,2,0,10.7,9.0,3,27.0,27.0,1.0,32,32,1.0,1,11,31
55.9533,-3.1883,4,2,0,4.9,4.7,1,34.0,34.0,1.0,124,124,1.0,3,11,31
55.8642,-4.2518,4,2,0,4.8,18.7,2,30.0,30.0,1.0,1179,1179,1.0,5,11,31
52.4862,-1.8904,4,2,0,8.7,7.4,3,46.0,46.0,1.0,29,29,1.0,3,11,31
53.4808,-2.2426,4,2,0,10.8,7.5,3,22.0,22.0,1.0,5,5,1.0,7,11,31
-31.9505,115.8605,4,2,2,32.2,8.2,0,18.0,18.0,1.0,62,62,1.0,4,11,31
-34.9285,138.6007,4,2,2,22.5,14.4,0,13.0,22.0,0.591,93,55,1.0,3,11,31
-27.4698,153.0251,4,2,2,29.6,10.2,3,14.0,14.0,1.0,171,171,1.0,4,11,31
-12.4634,130.8456,4,2,2,30.5,12.1,3,27.0,27.0,1.0,29,29,1.0,4,11,31
-35.2809,149.13,4,2,2,26.5,13.9,2,20.0,39.0,0.513,74,38,1.0,2,11,31
21.3069,-157.8583,3,2,0,24.0,17.2,1,31.0,31.0,1.0,49,49,1.0,4,11,31
58.3019,-134.4197,3,2,0,2.8,4.0,3,23.0,23.0,1.0,33,33,1.0,3,11,31
44.6488,-63.5752,4,2,0,3.2,9.4,45,23.0,23.0,1.0,218,218,1.0,4,11,31
46.8139,-71.2082,4,2,0,6.2,11.7,51,18.0,18.0,1.0,123,123,1.0,6,11,31
49.8951,-97.1384,4,2,0,-5.2,23.5,3,23.0,35.0,0.657,122,80,1.0,2,11,31
51.0447,-114.0719,4,2,0,0.6,8.6,0,23.0,36.0,0.639,119,76,1.0,3,11,31
53.5461,-113.4938,4,2,0,-3.4,5.3,2,14.0,18.0,0.778,122,95,1.0,5,11,31
45.4215,-75.6972,4,2,0,-0.4,19.8,3,11.0,21.0,0.524,120,62,0.95,6,11,31
48.4284,-123.3656,3,2,0,7.3,24.4,53,21.0,21.0,1.0,34,34,1.0,4,11,31
-42.8821,147.3272,4,2,2,18.2,11.5,3,7.0,18.0,0.389,278,108,1.0,3,11,31
-43.5321,172.6362,4,2,2,15.9,21.1,2,24.0,28.0,0.857,524,449,0.93,4,11,31
-41.2865,174.7762,4,2,2,18.4,5.1,0,13.0,19.0,0.684,319,218,1.0,3,11,31
-36.8485,174.7633,4,2,2,21.0,10.2,1,9.0,13.0,0.692,555,384,1.0,4,11,31
-45.8788,170.5028,4,2,2,18.4,10.4,3,42.0,42.0,1.0,114,114,1.0,1,11,31
34.0522,-118.2437,3,2,0,11.9,1.9,0,28.0,28.0,1.0,157,157,1.0,4,11,43
41.8781,-87.6298,4,2,0,-0.6,10.8,0,18.0,18.0,1.0,77,77,1.0,4,11,43
29.7604,-95.3698,4,2,0,10.0,5.7,0,18.0,18.0,1.0,60,60,1.0,4,11,43
51.5074,-0.1278,4,2,0,9.6,9.4,3,13.0,13.0,1.0,175,175,1.0,3,11,43
19.076,72.8777,4,2,0,32.0,9.2,0,11.0,18.0,0.611,240,146,0.98,4,11,43
28.7041,77.1025,4,2,0,28.4,7.9,0,19.0,19.0,1.0,64,64,1.0,7,11,43
13.7563,100.5018,4,2,0,31.4,8.4,3,27.0,27.0,1.0,53,53,1.0,2,11,43
41.0082,28.9784,4,2,0,5.9,4.1,3,12.0,22.0,0.545,103,56,0.95,7,11,43
55.7558,37.6173,4,2,0,3.0,9.8,2,34.0,34.0,1.0,240,240,1.0,4,11,43
25.276987,55.296249,4,2,0,30.2,20.9,1,80.0,80.0,1.0,172,172,1.0,2,11,43
1.3521,103.8198,4,2,0,27.6,17.3,80,43.0,59.0,0.729,1635,1191,1.0,2,11,43
-37.8136,144.9631,4,2,2,17.9,10.6,3,9.0,13.0,0.692,49,34,1.0,5,11,43
-33.9249,18.4241,4,2,2,20.1,1.8,2,13.0,22.0,0.591,77,45,0.99,4,11,43
-26.2041,28.0473,4,2,2,15.6,2.3,0,11.0,19.0,0.579,33,19,1.0,4,11,43
-22.9068,-43.1729,4,2,2,23.0,2.5,2,36.0,36.0,1.0,147,147,1.0,3,11,43
-23.5505,-46.6333,4,2,2,17.0,6.0,2,19.0,19.0,1.0,348,348,1.0,6,11,43
19.4326,-99.1332,4,2,0,11.8,5.0,3,2.0,2.0,1.0,0,0,0.5,5,11,43
43.65107,-79.347015,4,2,0,-1.0,13.2,0,45.0,45.0,1.0,80,80,1.0,3,11,43
49.2827,-123.1207,3,2,0,6.3,20.6,55,24.0,24.0,1.0,51,51,1.0,2,11,43
37.7749,-122.4194,3,2,0,9.0,7.9,3,9.0,13.0,0.692,70,48,1.0,4,11,43
47.6062,-122.3321,3,2,0,6.4,21.5,3,14.0,14.0,1.0,50,50,1.0,4,11,43
25.7617,-80.1918,4,2,0,19.7,11.3,3,2.0,5.0,0.4,102,40,0.93,6,11,43
33.749,-84.388,4,2,0,3.0,17.7,0,78.0,78.0,1.0,22,22,1.0,0,11,43
42.3601,-71.0589,4,2,0,6.8,8.2,45,80.0,80.0,1.0,106,106,1.0,0,11,43
52.52,13.405,4,2,0,4.7,3.3,0,17.0,21.0,0.81,83,67,1.0,2,11,43
41.9028,12.4964,4,2,0,7.2,2.9,1,20.0,28.0,0.714,19,13,1.0,4,11,43
41.3851,2.1734,4,2,0,14.2,32.6,3,11.0,11.0,1.0,408,408,1.0,7,11,43
52.3676,4.9041,4,2,0,8.0,11.5,3,30.0,30.0,1.0,99,99,1.0,1,11,43
50.8503,4.3517,4,2,0,10.5,9.7,3,16.0,16.0,1.0,353,353,1.0,4,11,43
48.2082,16.3738,4,2,0,2.8,1.8,0,18.0,18.0,1.0,113,113,1.0,5,11,43
47.3769,8.5417,4,2,0,5.6,3.6,3,14.0,22.0,0.636,39,25,1.0,3,11,43
59.3293,18.0686,4,2,0,1.5,10.1,0,23.0,23.0,1.0,13,13,1.0,4,11,43
59.9139,10.7522,4,2,0,1.5,6.1,0,51.0,61.2,0.833,0,0,0.52,3,11,43
60.1695,24.9354,4,2,0,2.1,16.6,3,17.0,17.0,1.0,120,120,1.0,5,11,43
38.7223,-9.1393,4,2,0,13.1,23.4,80,8.0,8.0,1.0,13,13,1.0,7,11,43
37.9838,23.7275,4,2,0,5.1,5.4,0,31.0,31.0,1.0,10,10,1.0,2,11,43
52.2297,21.0122,4,2,0,3.9,1.8,0,14.0,14.0,1.0,39,39,1.0,4,11,43
50.0755,14.4378,4,2,0,2.3,1.8,0,26.0,26.0,1.0,15,15,1.0,5,11,43
47.4979,19.0402,4,2,0,5.2,2.5,0,42.0,42.0,1.0,41,41,1.0,4,11,43
3.139,101.6869,4,2,0,30.0,2.4,3,58.0,80.0,0.725,256,186,1.0,3,11,43
-6.2088,106.8456,4,2,2,31.5,16.9,3,23.0,29.0,0.793,408,324,0.95,3,11,43
14.5995,120.9842,4,2,0,31.0,9.6,3,22.0,38.0,0.579,532,308,1.0,1,11,43
22.3193,114.1694,4,2,0,22.5,9.7,1,18.0,29.0,0.621,319,198,1.0,3,11,43
10.8231,106.6297,4,2,0,33.2,1.1,3,24.0,36.0,0.667,1906,1271,1.0,2,11,43
21.0285,105.8542,4,2,0,25.9,6.6,3,15.0,24.0,0.625,327,204,1.0,4,11,43
24.7136,46.6753,4,2,0,23.0,3.6,3,68.0,68.0,1.0,738,738,1.0,3,11,43
21.4858,39.1925,4,2,0,23.0,15.5,2,36.0,36.0,1.0,173,173,1.0,5,11,43
25.276987,51.520008,4,2,0,26.6,10.0,2,32.0,40.0,0.8,488,390,1.0,2,11,43
29.3759,47.9774,4,2,0,21.0,17.6,3,47.0,47.0,1.0,427,427,1.0,2,11,43
24.4539,54.3773,4,2,0,29.1,21.8,0,35.0,40.0,0.875,319,279,0.99,5,11,43
30.0444,31.2357,4,2,0,12.5,6.9,2,16.0,16.0,1.0,21,21,1.0,1,11,43
33.5731,-7.5898,4,2,0,12.5,9.1,1,31.0,31.0,1.0,225,225,1.0,4,11,43
6.5244,3.3792,4,2,0,28.6,7.3,3,24.0,24.0,1.0,383,383,1.0,6,11,43
-1.286389,36.817223,4,2,2,19.5,4.1,3,75.0,75.0,1.0,83,83,1.0,1,11,43
-34.6037,-58.3816,4,2,2,22.2,5.1,1,16.0,16.0,1.0,87,87,1.0,4,11,43
-33.4489,-70.6693,4,2,2,15.8,1.5,0,50.0,50.0,1.0,1392,1392,1.0,2,11,43
4.711,-74.0721,4,2,0,12.1,9.4,1,39.0,39.0,1.0,1836,1836,1.0,2,11,43
-12.0464,-77.0428,4,2,2,20.9,3.1,3,50.0,50.0,1.0,1076,1076,0.98,2,11,43
18.4655,-66.1057,4,2,0,25.2,5.6,2,27.0,37.0,0.73,140,102,0.87,4,11,43
-34.9011,-56.1645,4,2,2,19.0,5.6,3,30.0,30.0,1.0,791,791,1.0,3,11,43
64.1355,-21.8954,4,2,0,2.3,14.8,3,51.0,51.0,1.0,242,242,1.0,2,11,43
53.3498,-6.2603,4,2,0,10.9,10.1,3,27.0,27.0,1.0,32,32,1.0,1,11,43
55.9533,-3.1883,4,2,0,4.9,4.7,1,34.0,34.0,1.0,124,124,1.0,3,11,43
55.8642,-4.2518,4,2,0,4.4,20.2,3,30.0,30.0,1.0,1179,1179,1.0,5,11,43
52.4862,-1.8904,4,2,0,8.7,7.8,3,46.0,46.0,1.0,29,29,1.0,3,11,43
53.4808,-2.2426,4,2,0,10.8,7.3,3,22.0,22.0,1.0,5,5,1.0,7,11,43
-31.9505,115.8605,4,2,2,32.3,8.7,0,18.0,18.0,1.0,62,62,1.0,4,11,43
-34.9285,138.6007,4,2,2,22.5,14.6,0,12.0,22.0,0.545,101,55,1.0,3,11,43
-27.4698,153.0251,4,2,2,29.2,10.0,3,11.0,13.0,0.846,217,184,1.0,4,11,43
-12.4634,130.8456,4,2,2,30.3,12.1,3,27.0,27.0,1.0,29,29,1.0,4,11,43
-35.2809,149.13,4,2,2,26.3,13.7,2,17.0,40.0,0.425,87,37,1.0,2,11,43
21.3069,-157.8583,3,2,0,24.0,16.7,1,22.0,30.0,0.733,69,51,1.0,4,11,43
58.3019,-134.4197,3,2,0,2.8,3.4,3,23.0,23.0,1.0,33,33,1.0,3,11,43
44.6488,-63.5752,4,2,0,3.1,10.9,45,23.0,23.0,1.0,218,218,1.0,4,11,43
46.8139,-71.2082,4,2,0,6.4,14.0,53,18.0,18.0,1.0,123,123,1.0,6,11,43
49.8951,-97.1384,4,2,0,-5.6,23.5,3,26.0,35.0,0.743,108,80,1.0,2,11,43
51.0447,-114.0719,4,2,0,0.3,8.3,0,26.0,36.0,0.722,105,76,1.0,3,11,43
53.5461,-113.4938,4,2,0,-3.5,5.2,2,13.0,18.0,0.722,132,95,1.0,5,11,43
45.4215,-75.6972,4,2,0,-0.5,20.0,3,22.0,22.0,1.0,60,60,1.0,6,11,43
48.4284,-123.3656,3,2,0,7.4,23.8,51,21.0,21.0,1.0,34,34,1.0,4,11,43
-42.8821,147.3272,4,2,2,18.2,10.8,3,9.0,19.0,0.474,216,102,1.0,3,11,43
-43.5321,172.6362,4,2,2,15.8,20.7,2,25.0,28.0,0.893,503,449,0.91,4,11,43
-41.2865,174.7762,4,2,2,18.1,4.3,0,14.0,19.0,0.737,297,218,1.0,3,11,43
-36.8485,174.7633,4,2,2,20.6,9.6,1,12.0,12.0,1.0,416,416,1.0,4,11,43
-45.8788,170.5028,4,2,2,18.0,9.0,3,42.0,42.0,1.0,114,114,1.0,1,11,43
34.0522,-118.2437,3,2,0,11.8,3.6,0,28.0,28.0,1.0,157,157,1.0,4,11,55
41.8781,-87.6298,4,2,0,-0.6,10.7,0,18.0,18.0,1.0,77,77,1.0,4,11,55
29.7604,-95.3698,4,2,0,9.9,5.6,0,18.0,18.0,1.0,60,60,1.0,4,11,55
51.5074,-0.1278,4,2,0,9.6,9.4,3,13.0,13.0,1.0,175,175,1.0,3,11,55
19.076,72.8777,4,2,0,32.3,9.5,0,12.0,18.0,0.667,220,146,0.97,4,11,55
28.7041,77.1025,4,2,0,28.9,8.7,0,19.0,19.0,1.0,64,64,1.0,7,11,55
13.7563,100.5018,4,2,0,31.5,8.4,3,27.0,27.0,1.0,53,53,1.0,2,11,55
41.0082,28.9784,4,2,0,6.4,4.3,3,18.0,22.0,0.818,69,56,0.93,7,11,55
55.7558,37.6173,4,2,0,3.4,9.9,2,34.0,34.0,1.0,240,240,1.0,4,11,55
25.276987,55.296249,4,2,0,31.0,22.3,1,80.0,80.0,1.0,172,172,1.0,2,11,55
1.3521,103.8198,4,2,0,27.6,17.3,80,41.0,58.0,0.707,1715,1212,1.0,2,11,55
-37.8136,144.9631,4,2,2,18.0,10.6,3,14.0,14.0,1.0,31,31,1.0,5,11,55
-33.9249,18.4241,4,2,2,20.5,1.5,2,15.0,22.0,0.682,67,45,0.99,4,11,55
-26.2041,28.0473,4,2,2,16.4,2.8,0,7.0,18.0,0.389,51,20,1.0,4,11,55
-22.9068,-43.1729,4,2,2,23.0,2.5,2,36.0,36.0,1.0,147,147,1.0,3,11,55
-23.5505,-46.6333,4,2,2,17.0,6.0,2,19.0,19.0,1.0,348,348,1.0,6,11,55
19.4326,-99.1332,4,2,0,11.6,5.2,3,2.0,2.0,1.0,0,0,0.5,5,11,55
43.65107,-79.347015,4,2,0,-1.0,12.4,0,45.0,45.0,1.0,80,80,1.0,3,11,55
49.2827,-123.1207,3,2,0,6.3,17.3,3,19.0,24.0,0.792,65,51,1.0,2,11,55
37.7749,-122.4194,3,2,0,8.9,8.0,3,9.0,12.0,0.75,70,52,1.0,4,11,55
47.6062,-122.3321,3,2,0,6.4,25.8,55,14.0,14.0,1.0,50,50,1.0,4,11,55
25.7617,-80.1918,4,2,0,20.2,11.4,3,2.0,5.0,0.4,102,40,0.62,6,11,55
33.749,-84.388,4,2,0,2.8,17.8,0,78.0,78.0,1.0,22,22,1.0,0,11,55
42.3601,-71.0589,4,2,0,6.7,7.0,45,80.0,80.0,1.0,106,106,1.0,0,11,55
52.52,13.405,4,2,0,4.9,3.3,0,15.0,20.0,0.75,94,70,1.0,2,11,55
41.9028,12.4964,4,2,0,7.4,2.9,1,23.0,29.0,0.793,16,13,1.0,4,11,55
41.3851,2.1734,4,2,0,14.2,32.6,3,11.0,11.0,1.0,408,408,1.0,7,11,55
52.3676,4.9041,4,2,0,8.1,11.9,3,30.0,30.0,1.0,99,99,1.0,1,11,55
50.8503,4.3517,4,2,0,10.6,10.1,3,16.0,16.0,1.0,353,353,1.0,4,11,55
48.2082,16.3738,4,2,0,3.0,2.2,0,18.0,18.0,1.0,113,113,1.0,5,11,55
47.3769,8.5417,4,2,0,5.7,3.6,3,17.0,21.0,0.81,32,26,1.0,3,11,55
